c array.sh: col:      /home/froleyks/reconf/2022benchmark/benchmark/color04/DSJC250.1.col
c 2238.5050: Makespan 956
c 2238.6690: Makespan 957
c 2238.8440: Makespan 958
c 2239.0090: Makespan 959
c 2239.1740: Makespan 960
c 2239.3470: Makespan 961
c 2239.5120: Makespan 962
c 2239.6780: Makespan 963
c 2239.8510: Makespan 964
c 2240.0170: Makespan 965
c 2240.1830: Makespan 966
c 2240.3580: Makespan 967
c 2240.5240: Makespan 968
c 2240.6900: Makespan 969
c 2240.8640: Makespan 970
c 2241.0310: Makespan 971
c 2241.1980: Makespan 972
c 2241.3750: Makespan 973
c 2241.5430: Makespan 974
c 2241.7100: Makespan 975
c 2241.8850: Makespan 976
c 2242.0530: Makespan 977
c 2242.2210: Makespan 978
c 2242.3930: Makespan 979
c 2242.5620: Makespan 980
c 2242.7350: Makespan 981
c 2242.9040: Makespan 982
c 2243.0730: Makespan 983
c 2243.2480: Makespan 984
c 2243.4170: Makespan 985
c 2243.5870: Makespan 986
c 2243.7630: Makespan 987
c 2243.9330: Makespan 988
c 2244.1090: Makespan 989
c 2244.2790: Makespan 990
c 2244.4490: Makespan 991
c 2244.6290: Makespan 992
c 2244.8000: Makespan 993
c 2244.9710: Makespan 994
c 2245.1530: Makespan 995
c 2245.3250: Makespan 996
c 2245.4960: Makespan 997
c 2245.6680: Makespan 998
c 2245.8480: Makespan 999
c 2246.0200: Makespan 1000
c 2246.1920: Makespan 1001
c 2246.3700: Makespan 1002
c 2246.5430: Makespan 1003
c 2246.7150: Makespan 1004
c 2246.8970: Makespan 1005
c 2247.0700: Makespan 1006
c 2247.2430: Makespan 1007
c 2247.4230: Makespan 1008
c 2247.5960: Makespan 1009
c 2247.7770: Makespan 1010
c 2247.9510: Makespan 1011
c 2248.1250: Makespan 1012
c 2248.3060: Makespan 1013
c 2248.4800: Makespan 1014
c 2248.6550: Makespan 1015
c 2248.8390: Makespan 1016
c 2249.0140: Makespan 1017
c 2249.1900: Makespan 1018
c 2249.3660: Makespan 1019
c 2249.5410: Makespan 1020
c 2249.7320: Makespan 1021
c 2249.9080: Makespan 1022
c 2250.0840: Makespan 1023
c 2250.2600: Makespan 1024
c 2250.4470: Makespan 1025
c 2250.6230: Makespan 1026
c 2250.8000: Makespan 1027
c 2250.9880: Makespan 1028
c 2251.1650: Makespan 1029
c 2251.3410: Makespan 1030
c 2251.5320: Makespan 1031
c 2251.7090: Makespan 1032
c 2251.8870: Makespan 1033
c 2280.2170: Makespan 1034
c 2280.3970: Makespan 1035
c 2280.5750: Makespan 1036
c 2280.7560: Makespan 1037
c 2280.9340: Makespan 1038
c 2281.1130: Makespan 1039
c 2281.2930: Makespan 1040
c 2281.4720: Makespan 1041
c 2281.6530: Makespan 1042
c 2281.8320: Makespan 1043
c 2282.0180: Makespan 1044
c 2282.1980: Makespan 1045
c 2282.3840: Makespan 1046
c 2282.5630: Makespan 1047
c 2282.7430: Makespan 1048
c 2282.9340: Makespan 1049
c 2283.1150: Makespan 1050
c 2283.2960: Makespan 1051
c 2283.4850: Makespan 1052
c 2283.6660: Makespan 1053
c 2283.8470: Makespan 1054
c 2284.0350: Makespan 1055
c 2284.2160: Makespan 1056
c 2284.3980: Makespan 1057
c 2284.5860: Makespan 1058
c 2284.7680: Makespan 1059
c 2284.9560: Makespan 1060
c 2285.1390: Makespan 1061
c 2285.3210: Makespan 1062
c 2285.5050: Makespan 1063
c 2285.6880: Makespan 1064
c 2285.8700: Makespan 1065
c 2286.0540: Makespan 1066
c 2286.2360: Makespan 1067
c 2286.4190: Makespan 1068
c 2286.6020: Makespan 1069
c 2286.7850: Makespan 1070
c 2286.9700: Makespan 1071
c 2287.1520: Makespan 1072
c 2287.3370: Makespan 1073
c 2287.5200: Makespan 1074
c 2287.7050: Makespan 1075
c 2287.8890: Makespan 1076
c 2288.0800: Makespan 1077
c 2288.2650: Makespan 1078
c 2288.4510: Makespan 1079
c 2288.6360: Makespan 1080
c 2288.8220: Makespan 1081
c 2289.0070: Makespan 1082
c 2289.2080: Makespan 1083
c 2289.3940: Makespan 1084
c 2289.5800: Makespan 1085
c 2289.7760: Makespan 1086
c 2289.9630: Makespan 1087
c 2290.1490: Makespan 1088
c 2290.3460: Makespan 1089
c 2290.5330: Makespan 1090
c 2290.7200: Makespan 1091
c 2290.9080: Makespan 1092
c 2291.1090: Makespan 1093
c 2291.2970: Makespan 1094
c 2291.4840: Makespan 1095
c 2291.6840: Makespan 1096
c 2291.8730: Makespan 1097
c 2292.0620: Makespan 1098
c 2292.2590: Makespan 1099
c 2292.4480: Makespan 1100
c 2292.6370: Makespan 1101
c 2292.8350: Makespan 1102
c 2293.0250: Makespan 1103
c 2293.2140: Makespan 1104
c 2293.4110: Makespan 1105
c 2293.6020: Makespan 1106
c 2293.8000: Makespan 1107
c 2293.9900: Makespan 1108
c 2294.1910: Makespan 1109
c 2294.3820: Makespan 1110
c 2294.5730: Makespan 1111
c 2294.7670: Makespan 1112
c 2294.9580: Makespan 1113
c 2295.1500: Makespan 1114
c 2295.3400: Makespan 1115
c 2295.5340: Makespan 1116
c 2295.7290: Makespan 1117
c 2295.9250: Makespan 1118
c 2296.1250: Makespan 1119
c 2296.3170: Makespan 1120
c 2296.5170: Makespan 1121
c 2296.7110: Makespan 1122
c 2296.9110: Makespan 1123
c 2297.1050: Makespan 1124
c 2297.3050: Makespan 1125
c 2297.4990: Makespan 1126
c 2297.6990: Makespan 1127
c 2297.8930: Makespan 1128
c 2298.0940: Makespan 1129
c 2298.2880: Makespan 1130
c 2298.4890: Makespan 1131
c 2298.6890: Makespan 1132
c 2298.8850: Makespan 1133
c 2299.0850: Makespan 1134
c 2299.2810: Makespan 1135
c 2299.4820: Makespan 1136
c 2299.6780: Makespan 1137
c 2299.8800: Makespan 1138
c 2300.0760: Makespan 1139
c 2300.2790: Makespan 1140
c 2300.4750: Makespan 1141
c 2300.6790: Makespan 1142
c 2300.8830: Makespan 1143
c 2301.0790: Makespan 1144
c 2301.2830: Makespan 1145
c 2301.4800: Makespan 1146
c 2301.6840: Makespan 1147
c 2301.8820: Makespan 1148
c 2302.0910: Makespan 1149
c 2302.2890: Makespan 1150
c 2302.4970: Makespan 1151
c 2302.6950: Makespan 1152
c 2302.8940: Makespan 1153
c 2303.1000: Makespan 1154
c 2303.2990: Makespan 1155
c 2303.5040: Makespan 1156
c 2303.7110: Makespan 1157
c 2303.9100: Makespan 1158
c 2304.1180: Makespan 1159
c 2304.3170: Makespan 1160
c 2304.5170: Makespan 1161
c 2304.7220: Makespan 1162
c 2304.9380: Makespan 1163
c 2305.1390: Makespan 1164
c 2305.3390: Makespan 1165
c 2305.5400: Makespan 1166
c 2305.7520: Makespan 1167
c 2305.9530: Makespan 1168
c 2306.1640: Makespan 1169
c 2306.3650: Makespan 1170
c 2306.5800: Makespan 1171
c 2306.7810: Makespan 1172
c 2306.9830: Makespan 1173
c 2307.1950: Makespan 1174
c 2307.3970: Makespan 1175
c 2307.6000: Makespan 1176
c 2307.8110: Makespan 1177
c 2308.0140: Makespan 1178
c 2308.2260: Makespan 1179
c 2308.4300: Makespan 1180
c 2308.6420: Makespan 1181
c 2308.8460: Makespan 1182
c 2309.0580: Makespan 1183
c 2309.2730: Makespan 1184
c 2309.4780: Makespan 1185
c 2309.6830: Makespan 1186
c 2309.8960: Makespan 1187
c 2310.1010: Makespan 1188
c 2310.3130: Makespan 1189
c 2310.5180: Makespan 1190
c 2310.7310: Makespan 1191
c 2310.9370: Makespan 1192
c 2311.1500: Makespan 1193
c 2311.3630: Makespan 1194
c 2311.5700: Makespan 1195
c 2311.7820: Makespan 1196
c 2311.9890: Makespan 1197
c 2312.2020: Makespan 1198
c 2312.4090: Makespan 1199
c 2312.6230: Makespan 1200
c 2312.8340: Makespan 1201
c 2313.0400: Makespan 1202
c 2313.2530: Makespan 1203
c 2313.4610: Makespan 1204
c 2313.6760: Makespan 1205
c 2313.8840: Makespan 1206
c 2314.0990: Makespan 1207
c 2314.3150: Makespan 1208
c 2314.5240: Makespan 1209
c 2314.7400: Makespan 1210
c 2314.9500: Makespan 1211
c 2315.1650: Makespan 1212
c 2315.3750: Makespan 1213
c 2315.5910: Makespan 1214
c 2315.8080: Makespan 1215
c 2316.0180: Makespan 1216
c 2316.2390: Makespan 1217
c 2316.4500: Makespan 1218
c 2316.6700: Makespan 1219
c 2316.8800: Makespan 1220
c 2317.0900: Makespan 1221
c 2317.3080: Makespan 1222
c 2317.5250: Makespan 1223
c 2317.7370: Makespan 1224
c 2317.9530: Makespan 1225
c 2318.1650: Makespan 1226
c 2318.3850: Makespan 1227
c 2318.5980: Makespan 1228
c 2318.8160: Makespan 1229
c 2319.0280: Makespan 1230
c 2319.2500: Makespan 1231
c 2319.4630: Makespan 1232
c 2319.6760: Makespan 1233
c 2319.8890: Makespan 1234
c 2320.1180: Makespan 1235
c 2320.3320: Makespan 1236
c 2320.5450: Makespan 1237
c 2320.7700: Makespan 1238
c 2320.9840: Makespan 1239
c 2321.2070: Makespan 1240
c 2321.4220: Makespan 1241
c 2321.6490: Makespan 1242
c 2321.8640: Makespan 1243
c 2322.0780: Makespan 1244
c 2322.3030: Makespan 1245
c 2322.5180: Makespan 1246
c 2322.7340: Makespan 1247
c 2322.9570: Makespan 1248
c 2323.1800: Makespan 1249
c 2323.3960: Makespan 1250
c 2323.6190: Makespan 1251
c 2323.8360: Makespan 1252
c 2324.0610: Makespan 1253
c 2324.2770: Makespan 1254
c 2324.5040: Makespan 1255
c 2324.7210: Makespan 1256
c 2324.9420: Makespan 1257
c 2325.1650: Makespan 1258
c 2325.3830: Makespan 1259
c 2325.6070: Makespan 1260
c 2325.8320: Makespan 1261
c 2326.0500: Makespan 1262
c 2326.2750: Makespan 1263
c 2326.4930: Makespan 1264
c 2326.7180: Makespan 1265
c 2326.9420: Makespan 1266
c 2327.1600: Makespan 1267
c 2327.3850: Makespan 1268
c 2327.6030: Makespan 1269
c 2327.8300: Makespan 1270
c 2328.0490: Makespan 1271
c 2328.2690: Makespan 1272
c 2328.4950: Makespan 1273
c 2328.7140: Makespan 1274
c 2328.9400: Makespan 1275
c 2329.1670: Makespan 1276
c 2329.3870: Makespan 1277
c 2329.6130: Makespan 1278
c 2329.8400: Makespan 1279
c 2330.0600: Makespan 1280
c 2330.2880: Makespan 1281
c 2330.5090: Makespan 1282
c 2330.7370: Makespan 1283
c 2330.9650: Makespan 1284
c 2331.1870: Makespan 1285
c 2331.4230: Makespan 1286
c 2331.6460: Makespan 1287
c 2331.8680: Makespan 1288
c 2332.0960: Makespan 1289
c 2332.3190: Makespan 1290
c 2332.5490: Makespan 1291
c 2332.7720: Makespan 1292
c 2332.9960: Makespan 1293
c 2333.2260: Makespan 1294
c 2333.4490: Makespan 1295
c 2333.6730: Makespan 1296
c 2333.9040: Makespan 1297
c 2334.1370: Makespan 1298
c 2334.3620: Makespan 1299
c 2334.5870: Makespan 1300
c 2334.8190: Makespan 1301
c 2335.0440: Makespan 1302
c 2335.2770: Makespan 1303
c 2335.5030: Makespan 1304
c 2335.7290: Makespan 1305
c 2335.9550: Makespan 1306
c 2336.1970: Makespan 1307
c 2336.4230: Makespan 1308
c 2336.6590: Makespan 1309
c 2336.8860: Makespan 1310
c 2337.1220: Makespan 1311
c 2337.3480: Makespan 1312
c 2337.5750: Makespan 1313
c 2337.8160: Makespan 1314
c 2338.0430: Makespan 1315
c 2338.2820: Makespan 1316
c 2338.5110: Makespan 1317
c 2338.7470: Makespan 1318
c 2338.9760: Makespan 1319
c 2339.2120: Makespan 1320
c 2339.4400: Makespan 1321
c 2339.6760: Makespan 1322
c 2339.9050: Makespan 1323
c 2340.1410: Makespan 1324
c 2340.3800: Makespan 1325
c 2340.6100: Makespan 1326
c 2340.8480: Makespan 1327
c 2341.0780: Makespan 1328
c 2341.3140: Makespan 1329
c 2341.5450: Makespan 1330
c 2341.7810: Makespan 1331
c 2342.0110: Makespan 1332
c 2342.2490: Makespan 1333
c 2342.4850: Makespan 1334
c 2342.7160: Makespan 1335
c 2342.9520: Makespan 1336
c 2343.1890: Makespan 1337
c 2343.4200: Makespan 1338
c 2343.6570: Makespan 1339
c 2343.8920: Makespan 1340
c 2344.1240: Makespan 1341
c 2344.3600: Makespan 1342
c 2344.5980: Makespan 1343
c 2344.8290: Makespan 1344
c 2345.0670: Makespan 1345
c 2345.2990: Makespan 1346
c 2345.5370: Makespan 1347
c 2345.7760: Makespan 1348
c 2346.0080: Makespan 1349
c 2346.2470: Makespan 1350
c 2346.4860: Makespan 1351
c 2346.7190: Makespan 1352
c 2346.9590: Makespan 1353
c 2347.2040: Makespan 1354
c 2347.4370: Makespan 1355
c 2347.6810: Makespan 1356
c 2347.9150: Makespan 1357
c 2348.1570: Makespan 1358
c 2348.3900: Makespan 1359
c 2348.6300: Makespan 1360
c 2348.8710: Makespan 1361
c 2349.1060: Makespan 1362
c 2349.3500: Makespan 1363
c 2349.5860: Makespan 1364
c 2349.8280: Makespan 1365
c 2350.0640: Makespan 1366
c 2350.3070: Makespan 1367
c 2350.5440: Makespan 1368
c 2350.7800: Makespan 1369
c 2351.0330: Makespan 1370
c 2351.2700: Makespan 1371
c 2351.5070: Makespan 1372
c 2351.7550: Makespan 1373
c 2351.9930: Makespan 1374
c 2352.2400: Makespan 1375
c 2352.4780: Makespan 1376
c 2352.7290: Makespan 1377
c 2352.9660: Makespan 1378
c 2353.2150: Makespan 1379
c 2353.4530: Makespan 1380
c 2353.6990: Makespan 1381
c 2353.9380: Makespan 1382
c 2354.1850: Makespan 1383
c 2354.4230: Makespan 1384
c 2354.6700: Makespan 1385
c 2354.9170: Makespan 1386
c 2355.1560: Makespan 1387
c 2355.4060: Makespan 1388
c 2355.6450: Makespan 1389
c 2355.8900: Makespan 1390
c 2356.1370: Makespan 1391
c 2356.3780: Makespan 1392
c 2356.6250: Makespan 1393
c 2356.8730: Makespan 1394
c 2357.1140: Makespan 1395
c 2357.3610: Makespan 1396
c 2357.6080: Makespan 1397
c 2357.8490: Makespan 1398
c 2358.0970: Makespan 1399
c 2358.3450: Makespan 1400
c 2358.5870: Makespan 1401
c 2358.8360: Makespan 1402
c 2359.0800: Makespan 1403
c 2359.3280: Makespan 1404
c 2359.5760: Makespan 1405
c 2359.8190: Makespan 1406
c 2360.0690: Makespan 1407
c 2360.3180: Makespan 1408
c 2360.5610: Makespan 1409
c 2360.8110: Makespan 1410
c 2361.0610: Makespan 1411
c 2361.3040: Makespan 1412
c 2361.5530: Makespan 1413
c 2361.8040: Makespan 1414
c 2362.0480: Makespan 1415
c 2362.3040: Makespan 1416
c 2362.5480: Makespan 1417
c 2362.7990: Makespan 1418
c 2363.0530: Makespan 1419
c 2363.2970: Makespan 1420
c 2363.5490: Makespan 1421
c 2363.7930: Makespan 1422
c 2364.0450: Makespan 1423
c 2364.3000: Makespan 1424
c 2364.5460: Makespan 1425
c 2364.7970: Makespan 1426
c 2365.0430: Makespan 1427
c 2365.2970: Makespan 1428
c 2365.5440: Makespan 1429
c 2365.7900: Makespan 1430
c 2366.0520: Makespan 1431
c 2366.2990: Makespan 1432
c 2366.5460: Makespan 1433
c 2366.8030: Makespan 1434
c 2367.0510: Makespan 1435
c 2367.3080: Makespan 1436
c 2367.5560: Makespan 1437
c 2367.8170: Makespan 1438
c 2368.0650: Makespan 1439
c 2368.3240: Makespan 1440
c 2368.5720: Makespan 1441
c 2368.8290: Makespan 1442
c 2369.0860: Makespan 1443
c 2369.3350: Makespan 1444
c 2369.5920: Makespan 1445
c 2369.8410: Makespan 1446
c 2370.0980: Makespan 1447
c 2370.3590: Makespan 1448
c 2370.6090: Makespan 1449
c 2370.8650: Makespan 1450
c 2371.1150: Makespan 1451
c 2371.3720: Makespan 1452
c 2371.6290: Makespan 1453
c 2371.8880: Makespan 1454
c 2372.1390: Makespan 1455
c 2372.3970: Makespan 1456
c 2372.6550: Makespan 1457
c 2372.9070: Makespan 1458
c 2373.1640: Makespan 1459
c 2373.4210: Makespan 1460
c 2373.6800: Makespan 1461
c 2373.9300: Makespan 1462
c 2570.6710: Makespan 1463
c 2585.1580: Makespan 1464
c 2585.4220: Makespan 1465
c 2585.6800: Makespan 1466
c 2585.9400: Makespan 1467
c 2586.1970: Makespan 1468
c 2586.4540: Makespan 1469
c 2586.7120: Makespan 1470
c 2586.9710: Makespan 1471
c 2587.2280: Makespan 1472
c 2587.4870: Makespan 1473
c 2587.7450: Makespan 1474
c 2588.0060: Makespan 1475
c 2588.2800: Makespan 1476
c 2588.5360: Makespan 1477
c 2588.8090: Makespan 1478
c 2589.0660: Makespan 1479
c 2589.3340: Makespan 1480
c 2589.5920: Makespan 1481
c 2589.8600: Makespan 1482
c 2590.1200: Makespan 1483
c 2590.3880: Makespan 1484
c 2590.6560: Makespan 1485
c 2590.9150: Makespan 1486
c 2591.1890: Makespan 1487
c 2591.4480: Makespan 1488
c 2591.7110: Makespan 1489
c 2591.9740: Makespan 1490
c 2592.2400: Makespan 1491
c 2592.5020: Makespan 1492
c 2592.7670: Makespan 1493
c 2593.0300: Makespan 1494
c 2593.2960: Makespan 1495
c 2593.5660: Makespan 1496
c 2593.8310: Makespan 1497
c 2594.0950: Makespan 1498
c 2594.3600: Makespan 1499
c 2594.6250: Makespan 1500
c 2594.8880: Makespan 1501
c 2595.1530: Makespan 1502
c 2595.4170: Makespan 1503
c 2595.6860: Makespan 1504
c 2595.9550: Makespan 1505
c 2596.2260: Makespan 1506
c 2596.4960: Makespan 1507
c 2596.7640: Makespan 1508
c 2597.0340: Makespan 1509
c 2597.3060: Makespan 1510
c 2597.5690: Makespan 1511
c 2597.8380: Makespan 1512
c 2598.1100: Makespan 1513
c 2598.3840: Makespan 1514
c 2598.6600: Makespan 1515
c 2598.9330: Makespan 1516
c 2599.2040: Makespan 1517
c 2599.4730: Makespan 1518
c 2599.7410: Makespan 1519
c 2600.0090: Makespan 1520
c 2600.2750: Makespan 1521
c 2600.5470: Makespan 1522
c 2600.8190: Makespan 1523
c 2601.0880: Makespan 1524
c 2601.3580: Makespan 1525
c 2601.6340: Makespan 1526
c 2601.8950: Makespan 1527
c 2602.1640: Makespan 1528
c 2602.4320: Makespan 1529
c 2602.7000: Makespan 1530
c 2602.9680: Makespan 1531
c 2603.2360: Makespan 1532
c 2603.5000: Makespan 1533
c 2603.7720: Makespan 1534
c 2604.0420: Makespan 1535
c 2604.3110: Makespan 1536
c 2604.5790: Makespan 1537
c 2604.8490: Makespan 1538
c 2605.1190: Makespan 1539
c 2605.3880: Makespan 1540
c 2605.6580: Makespan 1541
c 2605.9240: Makespan 1542
c 2606.1990: Makespan 1543
c 2606.4670: Makespan 1544
c 2606.7350: Makespan 1545
c 2607.0060: Makespan 1546
c 2607.2770: Makespan 1547
c 2607.5490: Makespan 1548
c 2607.8260: Makespan 1549
c 2608.0940: Makespan 1550
c 2608.3670: Makespan 1551
c 2608.6410: Makespan 1552
c 2608.9150: Makespan 1553
c 2609.1890: Makespan 1554
c 2609.4620: Makespan 1555
c 2609.7350: Makespan 1556
c 2610.0070: Makespan 1557
c 2610.2800: Makespan 1558
c 2610.5530: Makespan 1559
c 2610.8250: Makespan 1560
c 2611.0980: Makespan 1561
c 2611.3720: Makespan 1562
c 2611.6460: Makespan 1563
c 2611.9210: Makespan 1564
c 2612.1930: Makespan 1565
c 2612.4720: Makespan 1566
c 2612.7470: Makespan 1567
c 2613.0190: Makespan 1568
c 2613.2980: Makespan 1569
c 2613.5760: Makespan 1570
c 2613.8550: Makespan 1571
c 2614.1340: Makespan 1572
c 2614.4130: Makespan 1573
c 2614.6880: Makespan 1574
c 2614.9660: Makespan 1575
c 2615.2440: Makespan 1576
c 2615.5180: Makespan 1577
c 2615.7950: Makespan 1578
c 2616.0820: Makespan 1579
c 2616.3560: Makespan 1580
c 2616.6370: Makespan 1581
c 2616.9260: Makespan 1582
c 2617.2000: Makespan 1583
c 2617.4810: Makespan 1584
c 2617.7600: Makespan 1585
c 2618.0360: Makespan 1586
c 2618.3170: Makespan 1587
c 2618.6010: Makespan 1588
c 2618.8850: Makespan 1589
c 2619.1590: Makespan 1590
c 2619.4460: Makespan 1591
c 2619.7320: Makespan 1592
c 2620.0060: Makespan 1593
c 2620.2830: Makespan 1594
c 2620.5590: Makespan 1595
c 2620.8380: Makespan 1596
c 2621.1230: Makespan 1597
c 2621.4160: Makespan 1598
c 2621.6930: Makespan 1599
c 2621.9690: Makespan 1600
c 2622.2610: Makespan 1601
c 2622.5380: Makespan 1602
c 2622.8250: Makespan 1603
c 2623.1120: Makespan 1604
c 2623.3890: Makespan 1605
c 2623.6760: Makespan 1606
c 2623.9630: Makespan 1607
c 2624.2410: Makespan 1608
c 2624.5340: Makespan 1609
c 2624.8120: Makespan 1610
c 2625.1000: Makespan 1611
c 2625.3880: Makespan 1612
c 2625.6660: Makespan 1613
c 2625.9570: Makespan 1614
c 2626.2350: Makespan 1615
c 2626.5190: Makespan 1616
c 2626.8000: Makespan 1617
c 2627.0850: Makespan 1618
c 2627.3700: Makespan 1619
c 2627.6480: Makespan 1620
c 2627.9320: Makespan 1621
c 2628.2160: Makespan 1622
c 2628.5000: Makespan 1623
c 2628.7950: Makespan 1624
c 2629.0760: Makespan 1625
c 2629.3780: Makespan 1626
c 2629.6610: Makespan 1627
c 2629.9630: Makespan 1628
c 2630.2470: Makespan 1629
c 2630.5320: Makespan 1630
c 2630.8340: Makespan 1631
c 2631.1250: Makespan 1632
c 2631.4300: Makespan 1633
c 2631.7320: Makespan 1634
c 2632.0290: Makespan 1635
c 2632.3290: Makespan 1636
c 2632.6260: Makespan 1637
c 2632.9290: Makespan 1638
c 2633.2380: Makespan 1639
c 2633.5350: Makespan 1640
c 2633.8330: Makespan 1641
c 2634.1220: Makespan 1642
c 2634.4170: Makespan 1643
c 2634.7030: Makespan 1644
c 2635.0010: Makespan 1645
c 2635.2860: Makespan 1646
c 2635.5790: Makespan 1647
c 2635.8740: Makespan 1648
c 2636.1620: Makespan 1649
c 2636.4540: Makespan 1650
c 2636.7480: Makespan 1651
c 2637.0410: Makespan 1652
c 2637.3340: Makespan 1653
c 2637.6270: Makespan 1654
c 2637.9170: Makespan 1655
c 2638.2090: Makespan 1656
c 2638.5050: Makespan 1657
c 2638.7940: Makespan 1658
c 2639.0910: Makespan 1659
c 2639.3870: Makespan 1660
c 2639.6840: Makespan 1661
c 2639.9710: Makespan 1662
c 2640.2850: Makespan 1663
c 2640.5740: Makespan 1664
c 2640.8630: Makespan 1665
c 2641.1520: Makespan 1666
c 2641.4520: Makespan 1667
c 2641.7430: Makespan 1668
c 2642.0500: Makespan 1669
c 2642.3630: Makespan 1670
c 2642.6730: Makespan 1671
c 2642.9730: Makespan 1672
c 2643.2830: Makespan 1673
c 2643.5890: Makespan 1674
c 2643.8970: Makespan 1675
c 2644.1920: Makespan 1676
c 2644.5020: Makespan 1677
c 2644.8010: Makespan 1678
c 2645.1020: Makespan 1679
c 2645.3920: Makespan 1680
c 2645.6920: Makespan 1681
c 2645.9900: Makespan 1682
c 2646.2960: Makespan 1683
c 2646.5880: Makespan 1684
c 2646.8870: Makespan 1685
c 2647.1880: Makespan 1686
c 2647.4790: Makespan 1687
c 2647.7820: Makespan 1688
c 2648.0830: Makespan 1689
c 2648.3820: Makespan 1690
c 2648.6830: Makespan 1691
c 2648.9830: Makespan 1692
c 2649.2840: Makespan 1693
c 2649.5840: Makespan 1694
c 2649.8980: Makespan 1695
c 2650.1910: Makespan 1696
c 2650.5040: Makespan 1697
c 2650.7970: Makespan 1698
c 2651.1100: Makespan 1699
c 2651.4040: Makespan 1700
c 2651.7140: Makespan 1701
c 2652.0210: Makespan 1702
c 2652.3410: Makespan 1703
c 2652.6570: Makespan 1704
c 2652.9970: Makespan 1705
c 2653.3060: Makespan 1706
c 2653.6150: Makespan 1707
c 2653.9100: Makespan 1708
c 2654.2110: Makespan 1709
c 2654.5130: Makespan 1710
c 2654.8240: Makespan 1711
c 2655.1280: Makespan 1712
c 2655.4310: Makespan 1713
c 2655.7380: Makespan 1714
c 2656.0340: Makespan 1715
c 2656.3380: Makespan 1716
c 2656.6480: Makespan 1717
c 2656.9530: Makespan 1718
c 2657.2550: Makespan 1719
c 2657.5610: Makespan 1720
c 2657.8640: Makespan 1721
c 2658.1700: Makespan 1722
c 2658.4690: Makespan 1723
c 2658.7840: Makespan 1724
c 2659.0890: Makespan 1725
c 2659.4080: Makespan 1726
c 2659.7080: Makespan 1727
c 2660.0130: Makespan 1728
c 2660.3270: Makespan 1729
c 2660.6400: Makespan 1730
c 2660.9700: Makespan 1731
c 2661.3040: Makespan 1732
c 2661.6370: Makespan 1733
c 2661.9620: Makespan 1734
c 2662.2720: Makespan 1735
c 2662.5820: Makespan 1736
c 2662.8910: Makespan 1737
c 2663.1990: Makespan 1738
c 2663.5090: Makespan 1739
c 2663.8210: Makespan 1740
c 2664.1330: Makespan 1741
c 2664.4680: Makespan 1742
c 2664.7700: Makespan 1743
c 2665.0850: Makespan 1744
c 2665.3890: Makespan 1745
c 2665.7020: Makespan 1746
c 2666.0160: Makespan 1747
c 2666.3270: Makespan 1748
c 2666.6390: Makespan 1749
c 2666.9420: Makespan 1750
c 2667.2590: Makespan 1751
c 2667.5780: Makespan 1752
c 2667.8820: Makespan 1753
c 2668.1990: Makespan 1754
c 2668.5110: Makespan 1755
c 2668.8180: Makespan 1756
c 2669.1330: Makespan 1757
c 2669.4460: Makespan 1758
c 2669.7650: Makespan 1759
c 2670.0720: Makespan 1760
c 2670.3910: Makespan 1761
c 2670.7040: Makespan 1762
c 2671.0290: Makespan 1763
c 2671.3350: Makespan 1764
c 2671.6600: Makespan 1765
c 2671.9660: Makespan 1766
c 2672.2940: Makespan 1767
c 2672.6010: Makespan 1768
c 2672.9210: Makespan 1769
c 2673.2280: Makespan 1770
c 2673.5560: Makespan 1771
c 2673.8820: Makespan 1772
c 2674.2110: Makespan 1773
c 2674.5500: Makespan 1774
c 2674.8770: Makespan 1775
c 2675.2050: Makespan 1776
c 2675.5270: Makespan 1777
c 2675.8620: Makespan 1778
c 2676.1740: Makespan 1779
c 2676.4910: Makespan 1780
c 2676.8180: Makespan 1781
c 2677.1320: Makespan 1782
c 2677.4510: Makespan 1783
c 2677.7750: Makespan 1784
c 2678.0980: Makespan 1785
c 2678.4210: Makespan 1786
c 2678.7490: Makespan 1787
c 2679.0730: Makespan 1788
c 2679.3920: Makespan 1789
c 2679.7110: Makespan 1790
c 2680.0390: Makespan 1791
c 2680.3520: Makespan 1792
c 2680.6780: Makespan 1793
c 2681.0050: Makespan 1794
c 2681.3180: Makespan 1795
c 2681.6420: Makespan 1796
c 2681.9580: Makespan 1797
c 2682.2850: Makespan 1798
c 2682.6090: Makespan 1799
c 2682.9320: Makespan 1800
c 2683.2500: Makespan 1801
c 2683.5660: Makespan 1802
c 2683.8980: Makespan 1803
c 2684.2140: Makespan 1804
c 2684.5410: Makespan 1805
c 2684.8650: Makespan 1806
c 2685.1800: Makespan 1807
c 2685.5060: Makespan 1808
c 2685.8300: Makespan 1809
c 2686.1540: Makespan 1810
c 2686.4860: Makespan 1811
c 2686.8050: Makespan 1812
c 2687.1430: Makespan 1813
c 2687.4890: Makespan 1814
c 2687.8130: Makespan 1815
c 2688.1340: Makespan 1816
c 2688.4540: Makespan 1817
c 2688.7760: Makespan 1818
c 2689.0970: Makespan 1819
c 2689.4230: Makespan 1820
c 2689.7480: Makespan 1821
c 2690.0710: Makespan 1822
c 2690.3930: Makespan 1823
c 2690.7130: Makespan 1824
c 2691.0370: Makespan 1825
c 2691.3640: Makespan 1826
c 2691.6870: Makespan 1827
c 2692.0160: Makespan 1828
c 2692.3410: Makespan 1829
